Policy1,Policy2,No_Kids,Age_kids,Age,Maratial_status,Gender,Income,Education,Smoking.and.alcohol,Weight,Height,Term,sumAssured
5,3,0,0,21,0,1,47,2,0,54,161,20,7900000
5,3,1,5,27,1,1,47,2,0,100,159,22,8700000
5,3,1,14,38,1,0,47,2,0,91,172,21,8300000
5,3,0,0,21,0,1,47,1,1,100,166,22,8700000
5,3,1,8,27,1,0,47,1,0,93,163,22,8700000
5,3,2,"13,12",33,1,0,47,2,0,83,178,20,7900000
5,1,2,"5,9",27,1,0,47,2,0,100,172,21,8300000
5,2,1,2,27,1,0,48,1,0,82,178,22,8800000
5,3,2,"18,22",43,1,0,48,3,0,75,174,20,8000000
5,3,2,"25,29",48,1,0,48,2,0,95,178,25,10000000
5,3,2,"12,14",33,1,1,48,3,1,89,164,20,8000000
5,2,2,"14,7",32,1,1,48,1,1,51,162,21,8400000
5,3,2,"20,14",39,1,0,48,3,0,78,154,23,9200000
5,3,2,"15,22",40,1,0,48,1,0,96,153,24,9600000
5,1,1,32,51,1,1,49,3,0,103,185,23,9400000
5,3,1,14,32,1,1,49,2,1,102,162,25,10300000
5,3,2,"6,6",27,1,0,49,2,1,107,182,23,9400000
5,1,2,"23,26",44,1,0,49,1,0,59,152,24,9800000
5,3,2,"7,9",27,1,0,49,2,1,59,183,20,8200000
5,2,1,17,37,1,1,49,1,1,78,153,23,9400000
5,3,2,"33,30",54,1,0,49,3,0,57,172,24,9800000
5,3,1,11,29,1,0,49,2,0,90,175,23,9400000
5,1,2,"12,11",30,1,1,49,3,0,108,175,20,8200000
5,3,2,"20,15",39,1,0,50,2,0,81,171,24,10000000
5,2,1,4,27,1,0,50,1,1,83,190,22,9200000
5,2,1,7,31,1,1,50,3,0,64,165,20,8400000
5,3,1,11,32,1,1,50,3,1,103,188,25,10500000
5,3,2,"12,16",36,1,1,50,3,1,104,178,21,8800000
5,3,2,"6,6",26,1,0,50,2,1,94,181,22,9200000
5,3,1,8,31,1,1,50,3,0,102,167,22,9200000
5,3,0,0,21,0,0,50,2,0,65,185,20,8400000
5,3,2,"5,5",27,1,0,50,2,0,70,154,25,10500000
5,3,1,2,27,1,1,51,2,1,97,184,24,10200000
5,3,2,"8,13",33,1,0,51,1,0,94,154,22,9400000
5,3,1,13,34,1,0,51,2,0,66,171,23,9800000
5,3,2,"4,2",27,1,0,52,2,0,81,155,21,9100000
5,2,0,0,22,1,0,52,1,1,89,152,23,10000000
5,3,0,0,21,0,0,52,2,1,62,153,20,8700000
5,3,1,3,26,1,0,52,2,0,92,159,21,9100000
5,3,1,19,39,1,1,52,2,0,99,182,21,9100000
5,3,2,"10,11",33,1,0,52,2,0,56,158,24,10400000
5,3,1,6,26,1,1,52,1,0,65,169,20,8700000
5,1,2,"6,3",27,1,1,53,3,0,64,190,23,10200000
5,3,2,"4,2",26,1,1,53,2,1,110,190,20,8900000
5,3,1,10,28,1,0,53,2,0,60,175,23,10200000
5,3,1,16,37,1,0,53,2,0,57,186,25,11100000
5,3,1,9,27,1,1,54,2,0,61,152,21,9500000
5,1,1,7,27,1,0,54,1,0,95,185,23,10400000
5,3,1,16,37,1,1,54,2,1,106,170,23,10400000
5,3,2,"3,4",27,1,1,54,3,0,75,181,21,9500000
5,3,1,12,31,1,1,54,3,0,51,167,23,10400000
5,2,2,"4,8",27,1,1,54,3,0,104,168,23,10400000
5,3,1,15,35,1,1,54,1,0,93,163,25,11300000
5,3,2,"16,21",39,1,0,55,2,0,105,171,24,11000000
5,3,1,5,26,1,1,55,3,1,48,180,23,10600000
5,3,2,"6,6",27,1,0,55,2,1,104,176,25,11500000
5,3,2,"12,15",33,1,1,56,2,1,99,162,24,11200000
5,2,2,"11,5",30,1,0,56,2,0,90,153,24,11200000
5,3,1,8,26,1,0,56,2,1,76,186,22,10300000
5,3,1,10,30,1,0,56,1,0,99,153,25,11700000
5,3,0,0,23,1,0,56,1,1,61,156,23,10800000
5,3,1,2,27,1,1,56,2,0,90,165,25,11700000
5,3,0,0,26,0,1,57,3,1,77,178,24,11400000
5,3,0,0,21,0,1,57,2,0,101,151,24,11400000
5,3,0,0,23,1,1,57,1,0,69,188,25,11900000
5,3,1,9,29,1,0,57,3,1,69,150,24,11400000
5,2,1,13,34,1,0,58,1,0,61,173,22,10700000
5,3,2,"17,18",39,1,0,58,1,0,56,175,20,9700000
5,3,1,17,36,1,0,58,2,0,90,161,24,11600000
5,3,1,5,27,1,1,58,2,0,108,151,21,10200000
5,3,1,2,27,1,0,58,3,0,58,185,24,11600000
5,3,0,0,26,0,1,58,3,1,94,161,21,10200000
5,2,1,9,27,1,1,58,2,1,108,183,23,11200000
5,3,2,"6,8",27,1,1,58,2,1,101,160,22,10700000
5,3,2,"6,10",28,1,1,58,2,1,58,151,24,11600000
5,3,2,"8,14",33,1,0,59,2,1,97,159,24,11800000
5,3,1,2,27,1,0,59,2,0,108,170,25,12300000
5,3,1,7,27,1,1,59,3,1,59,163,25,12300000
5,1,1,14,33,1,1,59,3,0,82,183,21,10400000
5,3,2,"3,4",27,1,1,59,3,1,57,171,24,11800000
5,3,1,3,26,1,1,59,1,0,68,170,20,9900000
5,3,2,"13,15",38,1,0,59,3,1,64,182,22,10900000
5,3,1,4,26,1,1,59,2,0,82,169,23,11400000
5,3,2,"20,14",39,1,0,59,3,1,62,166,23,11400000
5,3,2,"15,15",35,1,0,59,3,0,52,170,25,12300000
5,3,2,"3,7",28,1,1,59,3,0,70,157,21,10400000
5,1,1,14,37,1,1,59,1,1,101,156,24,11800000
5,3,2,"11,13",32,1,1,60,3,0,56,179,25,12500000
5,3,1,8,27,1,1,60,2,0,84,157,22,11000000
5,3,1,14,32,1,0,60,3,0,65,190,23,11500000
5,3,0,0,23,1,1,60,2,1,105,178,23,11500000
5,3,1,16,39,1,1,60,2,0,79,167,24,12000000
5,3,1,7,27,1,0,60,2,0,49,169,23,11500000
5,3,1,8,30,1,0,61,3,1,96,180,21,10700000
5,3,0,0,21,0,0,61,2,0,105,164,22,11200000
5,1,2,"11,14",35,1,0,61,1,1,91,176,23,11700000
5,3,2,"13,13",31,1,0,61,2,0,102,163,25,12800000
5,3,1,6,27,1,0,61,3,1,53,163,21,10700000
5,3,2,"19,19",40,1,0,61,1,0,79,182,25,12800000
5,3,1,6,30,1,1,61,3,1,91,155,20,10200000
5,2,1,11,35,1,1,61,3,1,84,157,24,12200000
5,3,1,18,39,1,0,62,2,1,94,150,23,11900000
5,1,0,0,21,0,0,62,2,0,68,158,23,11900000
5,3,2,"4,3",27,1,1,62,1,1,47,155,22,11400000
5,1,1,5,27,1,0,62,2,1,80,177,24,12400000
5,3,1,17,39,1,1,62,3,0,70,170,25,13000000
5,3,1,14,35,1,0,62,1,1,72,165,24,12400000
5,3,1,12,36,1,0,63,2,1,71,163,21,11100000
5,3,2,"10,8",28,1,1,63,2,1,64,169,21,11100000
5,3,1,10,29,1,0,63,3,1,105,170,23,12100000
5,2,2,"9,7",27,1,0,64,2,1,74,166,23,12300000
5,3,2,"6,4",27,1,0,64,2,0,107,153,25,13400000
5,3,2,"9,3",27,1,0,64,3,1,87,167,20,10700000
5,3,1,12,30,1,0,64,3,0,79,156,25,13400000
5,3,2,"14,13",32,1,0,64,2,0,79,169,25,13400000
5,3,2,"12,14",37,1,0,64,1,1,64,179,20,10700000
5,3,1,7,28,1,0,64,3,0,89,171,23,12300000
5,2,2,"12,9",30,1,0,64,2,1,62,182,22,11800000
5,3,2,"12,16",36,1,1,64,2,0,89,152,22,11800000
5,3,1,5,28,1,0,64,2,0,54,163,24,12800000
5,3,2,"11,5",30,1,1,65,3,0,82,153,24,13000000
5,3,2,"5,7",29,1,1,65,3,1,102,164,24,13000000
5,3,1,9,34,1,1,65,2,0,103,186,21,11400000
5,3,2,"19,20",39,1,0,65,2,1,75,166,23,12500000
5,3,2,"15,16",37,1,0,65,2,0,108,184,22,12000000
5,3,1,5,26,1,1,65,3,1,65,175,21,11400000
5,3,0,0,24,1,0,65,3,0,86,154,25,13600000
5,3,2,"17,16",35,1,0,65,1,1,59,150,24,13000000
5,3,2,"16,15",39,1,0,65,2,1,75,173,25,13600000
5,3,2,"16,15",35,1,0,65,1,1,47,157,23,12500000
5,3,1,11,36,1,0,66,3,0,99,172,20,11000000
5,3,0,0,24,1,1,66,2,0,78,188,24,13200000
5,3,2,"22,17",40,1,0,66,3,1,94,171,25,13800000
5,3,1,8,27,1,0,66,1,0,98,173,21,11600000
5,3,2,"19,14",39,1,0,67,2,1,104,170,20,11200000
5,3,1,17,36,1,0,67,1,0,110,185,24,13400000
5,3,2,"12,13",33,1,1,67,2,0,80,189,23,12900000
5,2,2,"8,2",27,1,1,67,3,0,96,157,20,11200000
5,3,1,14,38,1,1,67,3,0,74,177,20,11200000
5,3,2,"18,19",39,1,1,67,1,1,104,152,20,11200000
5,3,1,10,28,1,0,67,2,1,59,166,21,11800000
5,3,1,13,37,1,0,67,3,0,54,158,22,12300000
5,3,1,8,27,1,1,68,3,1,102,159,25,14200000
5,3,2,"9,8",27,1,1,68,1,0,62,182,25,14200000
5,3,1,17,36,1,0,69,2,0,78,185,20,11500000
5,3,2,"7,12",30,1,0,69,1,1,99,165,25,14400000
5,1,2,"14,17",38,1,1,69,2,1,109,159,23,13300000
5,3,1,16,40,1,0,69,1,1,51,164,25,14400000
5,2,1,11,35,1,0,69,1,0,68,189,24,13800000
5,3,1,5,29,1,1,69,3,1,109,170,23,13300000
5,1,1,12,35,1,1,69,2,0,81,181,23,13300000
5,3,1,8,30,1,0,69,3,1,77,152,20,11500000
5,3,2,"4,7",28,1,0,69,3,0,87,180,20,11500000
5,3,2,"7,9",30,1,0,69,3,0,67,179,23,13300000
5,3,2,"7,4",27,1,1,69,1,0,75,159,20,11500000
5,3,1,1,26,1,0,70,3,1,88,178,22,12900000
5,3,1,5,27,1,1,70,2,0,88,161,22,12900000
5,3,2,"5,9",27,1,0,70,2,1,74,156,21,12300000
5,3,2,"2,5",27,1,0,70,3,1,59,169,20,11700000
5,3,1,17,38,1,0,70,3,1,73,161,23,13500000
5,2,2,"16,16",35,1,0,70,3,0,109,168,21,12300000
5,1,2,"10,5",28,1,0,71,3,0,109,176,22,13100000
5,3,2,"6,7",26,1,0,71,3,0,110,165,21,12500000
5,3,2,"8,10",32,1,0,71,1,0,66,170,25,14800000
5,3,2,"11,11",34,1,0,71,1,1,77,172,23,13700000
5,3,2,"3,7",28,1,1,71,3,1,63,182,24,14200000
5,3,1,8,32,1,1,71,2,0,67,170,21,12500000
5,3,1,4,27,1,0,71,2,1,88,151,22,13100000
5,1,1,6,28,1,0,72,2,0,102,188,22,13200000
5,3,1,5,30,1,0,72,2,0,98,164,21,12600000
5,3,2,"2,9",27,1,0,73,3,0,101,180,23,14000000
5,3,2,"8,8",29,1,0,73,1,0,69,152,22,13400000
5,3,2,"9,13",34,1,1,73,1,1,55,169,22,13400000
5,2,2,"5,4",27,1,0,73,1,1,84,160,22,13400000
5,1,2,"2,5",27,1,1,73,2,1,79,174,20,12200000
5,3,2,"5,5",26,1,1,73,3,1,47,181,21,12800000
5,2,1,19,39,1,1,74,2,0,80,173,24,14800000
5,3,1,7,27,1,0,74,3,0,75,167,25,15500000
5,3,2,"10,14",34,1,0,74,1,1,96,176,25,15500000
5,3,2,"16,15",38,1,0,74,3,0,62,178,24,14800000
5,1,1,11,35,1,0,74,3,1,71,150,20,12400000
5,3,0,0,21,0,1,74,2,1,106,162,23,14200000
5,1,1,15,39,1,0,74,3,0,91,150,20,12400000
5,2,2,"6,2",27,1,0,74,2,0,96,164,24,14800000
5,3,2,"3,8",27,1,1,74,3,0,87,164,22,13600000
5,3,2,"6,10",30,1,0,75,3,1,76,161,25,15700000
5,1,1,3,27,1,1,75,3,0,80,169,25,15700000
5,3,2,"13,14",38,1,0,75,2,0,98,169,25,15700000
5,3,1,16,39,1,0,75,1,0,103,188,22,13800000
5,2,1,12,30,1,1,75,1,0,54,159,25,15700000
5,2,1,17,39,1,1,75,1,1,97,159,20,12500000
5,3,2,"14,11",32,1,0,75,2,1,98,188,21,13200000
5,3,2,"10,9",34,1,1,76,3,0,96,170,21,13300000
5,3,2,"6,12",30,1,0,76,2,1,45,173,24,15200000
5,2,2,"7,13",31,1,1,76,2,0,92,175,22,14000000
5,3,1,2,27,1,1,76,1,0,109,179,21,13300000
5,3,1,6,30,1,0,77,3,0,54,150,21,13500000
5,1,2,"19,14",38,1,1,77,1,0,66,180,24,15400000
5,3,1,9,31,1,1,77,2,0,83,184,22,14200000
5,1,1,3,27,1,0,77,3,1,110,171,25,16100000
5,3,1,8,33,1,1,77,2,1,97,156,21,13500000
5,3,2,"10,7",32,1,1,77,3,1,57,170,25,16100000
5,3,1,10,32,1,1,77,3,1,52,163,23,14800000
5,3,0,0,21,0,1,78,1,0,86,168,22,14300000
5,3,1,8,33,1,1,78,3,1,50,179,24,15600000
5,3,0,0,24,0,1,78,3,0,57,184,20,13000000
5,1,1,13,31,1,0,78,2,0,47,185,21,13700000
5,3,2,"5,6",27,1,0,78,1,1,48,183,21,13700000
5,3,1,3,28,1,1,79,3,0,89,187,22,14500000
5,3,0,0,25,0,0,79,1,0,106,181,20,13200000
5,3,1,13,32,1,1,79,3,0,96,185,23,15200000
5,3,2,"15,16",40,1,1,79,2,0,70,177,23,15200000
5,2,2,"9,12",33,1,0,79,3,1,47,183,23,15200000
5,3,1,6,26,1,0,79,1,0,72,167,21,13900000
5,3,2,"18,13",37,1,1,79,3,0,66,161,20,13200000
5,2,1,9,27,1,0,80,3,1,89,153,23,15400000
5,3,1,13,34,1,1,80,2,1,45,190,24,16000000
5,2,0,0,22,1,1,80,2,0,81,150,24,16000000
5,1,1,12,36,1,0,81,2,1,67,166,23,15600000
5,3,0,0,25,0,0,81,2,0,82,161,21,14200000
5,3,0,0,26,0,1,81,3,0,96,159,24,16200000
5,3,2,"8,8",33,1,1,81,3,0,93,156,22,14900000
5,3,1,5,27,1,0,81,2,1,83,155,22,14900000
5,2,2,"6,2",26,1,1,81,3,0,98,159,24,16200000
5,3,2,"13,17",35,1,0,82,3,0,65,188,22,15100000
5,3,2,"5,7",27,1,0,82,3,1,109,187,23,15800000
5,3,1,13,32,1,1,82,2,0,67,173,22,15100000
5,3,1,9,27,1,1,82,3,0,58,186,21,14400000
5,3,2,"11,12",35,1,1,83,2,0,88,175,24,16600000
5,3,1,9,28,1,1,83,2,1,52,189,24,16600000
5,3,1,16,37,1,0,83,1,0,51,162,24,16600000
5,3,2,"7,6",27,1,0,83,3,1,48,187,23,16000000
5,3,1,5,27,1,1,83,2,0,78,157,22,15300000
5,3,2,"6,3",27,1,0,83,2,1,89,160,23,16000000
5,3,1,8,32,1,0,83,3,0,45,158,25,17300000
5,3,1,10,35,1,1,84,2,0,106,187,21,14700000
5,3,1,9,27,1,1,84,3,1,96,166,25,17500000
5,3,2,"11,7",29,1,1,84,2,0,110,164,22,15400000
5,1,2,"12,9",30,1,1,84,1,0,109,187,21,14700000
5,3,2,"8,7",31,1,0,84,3,0,63,154,22,15400000
5,3,2,"7,7",28,1,0,84,2,1,87,169,20,14000000
5,3,2,"7,9",27,1,0,84,2,1,88,150,21,14700000
5,1,2,"12,17",37,1,0,84,2,1,48,171,20,14000000
5,3,2,"12,7",31,1,1,85,2,1,53,156,23,16300000
5,3,2,"17,14",36,1,1,85,3,1,89,182,23,16300000
5,3,2,"16,15",34,1,1,85,3,1,53,160,24,17000000
5,1,2,"8,2",27,1,1,85,1,0,83,158,22,15600000
5,3,1,13,36,1,1,85,1,1,76,190,24,17000000
5,1,2,"15,11",36,1,1,86,3,1,81,167,21,15100000
5,3,1,8,27,1,1,86,3,0,96,170,21,15100000
5,3,1,3,28,1,0,86,2,0,101,172,20,14400000
5,3,1,10,30,1,0,86,2,0,45,179,20,14400000
5,3,1,5,30,1,1,86,3,1,102,164,22,15800000
5,3,1,10,31,1,1,87,1,0,84,182,20,14500000
5,3,2,"8,6",27,1,1,87,1,1,72,190,25,18200000
5,3,2,"8,2",27,1,0,87,1,1,75,188,23,16700000
5,3,1,5,30,1,0,87,1,0,82,170,22,16000000
5,3,1,15,36,1,1,87,2,0,96,159,22,16000000
5,3,2,"17,11",36,1,1,87,3,0,106,176,22,16000000
5,3,2,"7,8",31,1,1,87,3,0,103,153,23,16700000
5,2,2,"10,10",28,1,0,87,3,1,107,156,25,18200000
5,3,2,"8,4",26,1,1,87,2,1,53,176,25,18200000
5,1,2,"15,16",39,1,1,87,2,1,52,182,23,16700000
5,3,1,8,31,1,0,87,3,0,49,178,22,16000000
5,3,2,"20,21",39,1,0,87,2,0,50,187,23,16700000
5,3,1,7,29,1,0,87,2,1,104,169,23,16700000
5,3,2,"15,9",34,1,1,88,1,0,69,185,21,15400000
5,3,1,4,27,1,1,88,3,1,100,179,21,15400000
5,3,1,2,27,1,0,88,3,0,82,181,25,18400000
5,3,1,7,32,1,0,88,3,0,73,168,22,16200000
5,3,1,6,27,1,0,88,2,1,71,156,24,17600000
5,3,2,"6,6",27,1,0,88,1,0,52,167,22,16200000
5,3,0,0,21,0,1,88,2,1,83,157,23,16900000
5,3,1,12,30,1,0,89,1,1,53,184,24,17800000
5,3,0,0,26,0,0,89,1,0,93,170,25,18600000
5,3,1,9,32,1,1,89,3,1,91,179,24,17800000
5,1,2,"7,7",28,1,0,89,1,1,82,170,22,16400000
5,3,0,0,21,0,0,90,1,0,83,159,20,15000000
5,3,1,11,31,1,1,90,3,1,49,177,20,15000000
5,3,1,9,27,1,0,90,2,1,94,178,22,16500000
5,3,1,14,34,1,1,90,2,0,69,153,20,15000000
5,3,1,4,27,1,1,90,2,0,76,171,25,18800000
5,3,2,"16,15",34,1,1,91,2,1,56,165,22,16700000
5,3,2,"15,17",36,1,1,91,2,0,97,184,22,16700000
5,3,2,"10,13",35,1,1,91,1,1,100,150,21,16000000
5,3,1,17,36,1,1,91,3,0,67,185,25,19000000
5,3,2,"7,11",32,1,0,92,3,1,49,182,23,17700000
5,3,2,"3,9",27,1,0,92,3,0,50,185,24,18400000
5,3,1,3,27,1,0,92,2,1,78,190,21,16100000
5,3,1,6,27,1,1,92,1,1,63,188,24,18400000
5,3,2,"2,3",27,1,1,93,1,0,85,180,22,17100000
5,3,1,8,28,1,1,93,2,1,107,158,21,16300000
5,3,1,3,26,1,0,93,2,1,90,181,25,19400000
5,2,2,"18,11",36,1,0,93,2,0,78,190,25,19400000
5,3,2,"9,12",31,1,0,93,1,0,55,175,20,15500000
5,3,2,"14,12",34,1,0,93,1,1,70,153,22,17100000
5,3,2,"8,9",32,1,0,93,1,1,88,157,24,18600000
5,3,2,"13,9",31,1,0,94,1,0,56,185,23,18100000
5,3,2,"8,6",29,1,1,94,3,0,61,150,25,19600000
5,1,1,14,39,1,0,94,3,1,96,189,24,18800000
5,3,2,"12,13",37,1,1,94,3,0,92,181,22,17300000
5,3,1,10,35,1,0,94,1,0,99,185,25,19600000
5,3,2,"8,7",27,1,1,94,2,1,48,160,25,19600000
5,2,2,"9,12",34,1,0,94,1,1,59,178,22,17300000
5,3,1,14,32,1,1,94,1,1,62,150,25,19600000
5,3,2,"3,5",27,1,0,94,2,1,94,173,22,17300000
5,3,1,8,33,1,0,94,2,0,72,169,21,16500000
5,3,2,"2,8",27,1,0,94,2,1,55,179,25,19600000
5,3,2,"4,7",27,1,1,95,1,0,58,183,21,16700000
5,3,1,13,31,1,0,95,2,0,87,176,25,19800000
5,1,0,0,25,1,0,95,1,0,97,152,22,17500000
5,3,2,"15,16",36,1,0,95,2,1,109,188,22,17500000
5,3,2,"14,13",37,1,0,95,3,1,97,161,25,19800000
5,3,1,20,39,1,0,95,2,1,98,178,24,19000000
5,2,2,"9,10",34,1,1,96,2,0,83,151,23,18400000
5,3,1,7,26,1,1,96,2,1,79,176,20,16000000
5,3,2,"9,8",31,1,0,96,3,1,51,161,23,18400000
5,3,2,"17,12",36,1,1,96,1,1,100,180,21,16800000
5,3,2,"13,10",35,1,1,97,2,0,99,168,20,16200000
5,3,2,"3,3",26,1,1,97,3,0,66,159,20,16200000
5,3,2,"10,8",30,1,0,97,3,0,70,173,20,16200000
5,3,2,"17,20",39,1,1,98,2,0,48,174,24,19600000
5,3,2,"6,9",27,1,1,98,2,1,83,157,25,20500000
5,3,2,"18,18",36,1,0,98,3,1,109,184,21,17200000
5,3,1,12,33,1,0,98,3,1,75,181,22,18000000
5,3,1,9,31,1,0,99,2,0,98,160,25,20700000
5,3,0,0,24,1,0,99,2,1,47,175,22,18200000
5,3,2,"9,6",27,1,1,99,1,1,103,174,20,16500000
5,3,0,0,25,1,0,99,3,1,100,184,25,20700000
5,3,1,8,27,1,1,99,3,1,93,151,24,19800000
5,2,1,2,26,1,0,99,1,1,49,156,23,19000000
5,3,1,17,37,1,0,99,2,0,52,162,25,20700000
5,3,2,"8,8",27,1,0,99,2,0,89,164,21,17400000
5,3,2,"12,15",35,1,0,99,1,1,91,163,25,20700000
5,3,2,"11,8",33,1,1,100,1,1,98,186,20,16700000
5,2,2,"9,13",31,1,1,100,1,0,74,156,20,16700000
5,3,1,15,33,1,1,100,3,0,92,160,22,18400000
5,3,1,12,34,1,0,100,3,0,76,184,24,20000000
5,3,1,4,27,1,0,100,1,0,74,187,24,20000000
6,3,2,"22,24",45,1,1,50,3,1,103,169,21,8800000
6,3,1,16,41,1,0,50,2,0,84,153,26,10900000
6,3,1,28,49,1,1,50,2,1,49,158,17,7100000
6,3,1,25,47,1,1,51,2,0,56,153,23,9800000
6,3,2,"29,25",50,1,1,51,2,0,62,184,25,10700000
6,3,1,30,54,1,1,53,3,1,62,162,14,6200000
6,1,0,0,54,0,1,54,2,0,68,189,17,7700000
6,3,1,31,50,1,0,55,1,0,109,168,11,5100000
6,3,1,19,43,1,0,55,3,0,90,176,15,6900000
6,2,2,"20,16",41,1,1,55,1,1,49,181,23,10600000
6,3,2,"29,34",52,1,0,56,2,1,82,150,23,10800000
6,3,2,"23,23",45,1,1,57,2,0,79,162,26,12400000
6,3,0,0,43,0,1,57,1,0,73,179,16,7600000
6,3,0,0,41,0,1,57,2,1,83,181,19,9100000
6,2,1,29,54,1,1,58,1,0,75,184,21,10200000
6,3,2,"28,28",48,1,1,58,3,1,88,154,27,13100000
6,3,1,23,46,1,1,58,1,1,78,154,29,14100000
6,3,1,31,49,1,0,58,1,1,45,166,24,11600000
6,3,1,37,58,1,1,59,2,0,73,185,17,8400000
6,3,1,32,52,1,0,59,1,1,50,178,22,10900000
6,2,0,0,48,0,1,60,3,0,73,156,22,11000000
6,3,2,"24,22",43,1,1,60,2,0,106,162,30,15000000
6,2,2,"26,22",44,1,0,60,2,1,56,189,21,10500000
6,3,1,24,49,1,1,60,3,0,103,190,26,13000000
6,3,2,"29,35",54,1,1,60,1,1,91,187,19,9500000
6,3,2,"36,40",59,1,1,61,1,1,93,179,16,8200000
6,3,1,24,45,1,0,61,2,0,104,187,22,11200000
6,3,1,36,59,1,1,61,2,1,86,171,16,8200000
6,1,1,34,57,1,1,61,2,1,83,161,18,9200000
6,3,0,0,59,0,1,61,3,0,98,185,16,8200000
6,1,2,"39,41",59,1,0,62,1,1,84,181,16,8300000
6,3,0,0,43,0,0,62,1,0,49,190,19,9900000
6,1,1,20,41,1,1,62,2,0,99,177,14,7300000
6,3,2,"27,27",51,1,0,63,2,1,104,184,13,6900000
6,2,1,19,43,1,1,63,3,1,101,177,16,8400000
6,1,1,29,51,1,0,64,1,0,64,165,18,9600000
6,3,2,"25,27",46,1,1,64,1,0,85,189,29,15500000
6,3,2,"19,20",44,1,0,65,1,0,88,168,14,7600000
6,3,1,23,41,1,1,65,2,0,60,156,11,6000000
6,3,2,"26,27",46,1,1,65,3,0,102,157,23,12500000
6,1,2,"20,18",43,1,0,66,1,0,47,185,25,13800000
6,3,1,20,44,1,0,66,2,1,71,154,18,9900000
6,3,1,24,44,1,0,67,2,0,94,163,21,11800000
6,2,2,"29,31",54,1,1,67,1,0,67,157,21,11800000
6,2,2,"21,20",43,1,0,67,2,1,92,162,30,16800000
6,3,0,0,43,0,1,68,2,0,54,164,17,9700000
6,3,2,"21,17",42,1,0,68,3,1,85,188,13,7400000
6,3,2,"31,26",49,1,0,69,1,1,95,175,13,7500000
6,3,0,0,59,0,1,69,2,1,58,167,16,9200000
6,2,1,22,42,1,1,69,2,1,96,159,25,14400000
6,2,2,"18,17",41,1,0,69,2,0,84,162,14,8100000
6,3,0,0,58,0,0,69,1,1,90,163,17,9800000
6,3,1,22,42,1,1,70,2,0,66,158,25,14600000
6,3,1,32,52,1,1,70,3,1,70,187,11,6500000
6,1,1,29,49,1,1,70,2,0,91,183,26,15200000
6,3,1,41,59,1,0,71,3,1,73,168,16,9500000
6,2,0,0,41,0,1,71,1,1,84,150,34,20200000
6,1,1,34,59,1,1,71,2,0,55,177,16,9500000
6,1,0,0,43,0,0,71,1,0,90,178,29,17200000
6,3,1,26,45,1,0,71,3,0,74,177,30,17800000
6,1,2,"21,18",43,1,0,72,2,1,54,155,21,12600000
6,3,1,30,50,1,0,72,2,1,105,162,25,15000000
6,3,2,"22,21",43,1,1,72,2,1,64,157,18,10800000
6,3,2,"29,28",47,1,0,73,1,1,78,187,28,17100000
6,1,2,"22,27",45,1,0,73,2,0,87,163,21,12800000
6,3,2,"17,22",42,1,1,74,2,0,60,158,14,8700000
6,3,1,19,43,1,1,74,2,0,79,181,22,13600000
6,3,2,"19,17",42,1,0,75,3,0,47,186,24,15000000
6,3,2,"20,23",43,1,1,75,3,0,48,178,32,20000000
6,2,0,0,49,0,1,75,1,0,53,169,26,16300000
6,1,1,22,42,1,0,76,3,1,102,171,16,10200000
6,3,2,"31,31",54,1,0,76,2,1,89,180,21,13300000
6,1,1,18,43,1,0,76,2,0,106,159,24,15200000
6,3,1,24,48,1,1,77,2,0,63,160,18,11600000
6,3,2,"17,18",41,1,0,77,3,1,57,166,16,10300000
6,3,0,0,42,0,0,78,2,0,71,175,23,15000000
6,3,0,0,45,0,1,78,1,1,49,179,30,19500000
6,3,1,20,44,1,1,78,1,0,67,168,31,20200000
6,2,1,35,54,1,1,78,1,0,86,173,13,8500000
6,3,1,19,44,1,0,79,2,0,88,170,17,11200000
6,1,1,20,41,1,0,79,2,1,56,174,31,20500000
6,3,2,"16,16",41,1,0,79,2,0,99,153,29,19100000
6,3,2,"24,27",48,1,0,79,2,1,82,169,27,17800000
6,3,2,"27,24",45,1,1,79,3,0,56,179,27,17800000
6,3,2,"34,36",59,1,0,80,3,1,104,154,16,10700000
6,3,0,0,49,0,0,80,3,0,61,154,20,13400000
6,3,1,28,49,1,1,80,1,0,62,183,23,15400000
6,3,1,24,45,1,1,81,2,1,80,176,27,18300000
6,3,2,"27,24",45,1,1,82,2,1,47,150,10,6900000
6,3,1,21,44,1,0,82,1,1,88,178,31,21200000
6,3,2,"27,27",52,1,1,82,3,0,72,187,10,6900000
6,3,2,"25,26",49,1,1,82,3,0,54,184,17,11700000
6,3,2,"22,28",46,1,0,82,2,1,67,165,17,11700000
6,3,0,0,42,0,0,82,2,0,109,161,18,12300000
6,3,0,0,56,0,1,82,2,1,81,171,19,13000000
6,3,1,37,56,1,1,83,3,0,82,190,18,12500000
6,3,1,35,59,1,0,83,2,0,81,150,12,8300000
6,3,2,"25,28",46,1,0,84,1,1,93,173,28,19600000
6,1,0,0,41,0,0,84,3,0,74,173,20,14000000
6,3,0,0,45,0,1,84,2,1,104,162,19,13300000
6,3,2,"32,35",56,1,1,84,3,0,57,189,15,10500000
6,3,1,33,54,1,1,84,2,0,103,160,16,11200000
6,3,2,"33,29",53,1,0,84,1,1,78,162,22,15400000
6,2,1,35,59,1,0,86,3,0,68,150,16,11500000
6,3,1,29,49,1,1,86,1,1,93,154,24,17200000
